x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
8550,205,-15,-11,0,0,0,0,0,0,0,0,0,0,0,N
11150,201,11,-12,0,0,0,0,0,0,0,0,0,0,0,N
6510,187,-35,-19,0,0,0,0,0,0,0,0,0,0,0,N
5000,163,-50,-29,0,0,0,0,0,0,0,0,0,0,0,N
6550,163,-33,-29,0,0,0,0,0,0,0,0,0,0,0,N
5880,175,-40,-24,0,0,0,0,0,0,0,0,0,0,0,N
8290,229,-15,0,0,0,0,0,0,0,0,0,0,0,0,N
6790,194,-30,-15,0,0,0,0,0,0,0,0,0,0,0,N
7170,170,-27,-26,0,0,0,0,0,0,0,0,0,0,0,N
8780,226,-10,-1,0,0,0,0,0,0,0,0,0,0,0,N
16980,451,-30,-38,0,0,0,0,0,0,0,0,0,0,0,W
21910,695,-10,-4,1,1,0,0,0,0,0,0,300,300,0,W
28130,304,15,-28,1,0,1,0,0,0,0,0,6000,6000,0,W
28210,618,15,47,0,0,0,0,0,0,0,0,0,0,0,W
21060,242,-14,-42,0,0,0,0,0,0,0,0,0,0,1,W
22130,390,-10,-7,2,1,0,1,0,0,0,0,30300,30000,0,W
9860,324,7,46,0,0,0,0,0,0,0,0,0,0,0,N
18830,201,-23,-52,0,0,0,0,0,0,0,0,0,0,0,W
34360,604,40,44,0,0,0,0,0,0,0,0,0,0,0,W
15640,517,67,72,0,0,0,0,0,0,0,0,0,0,0,N
19760,445,114,101,0,0,0,0,0,0,0,0,0,0,0,N
11660,330,26,49,0,0,0,0,0,0,0,0,0,0,0,N
17390,278,-31,-32,1,1,0,0,0,0,0,0,600,600,0,W
41300,336,64,-17,1,0,1,0,0,0,0,0,4000,4000,0,W
26880,317,6,-22,0,0,0,0,0,0,0,0,0,0,0,W
30820,389,22,-4,0,0,0,0,0,0,0,0,0,0,0,W
20610,274,-18,-33,0,0,0,0,0,0,0,0,0,0,0,W
47470,466,88,14,0,0,0,0,0,0,0,0,0,0,0,W
49510,521,89,27,0,0,0,0,0,0,0,0,0,0,1,W
87260,2457,275,258,1,0,0,1,0,0,0,0,80000,80000,0,W
30060,1135,29,66,0,0,0,0,0,0,0,0,0,0,0,W
23670,721,153,140,1,1,0,0,0,0,0,0,300,300,0,N
15600,548,67,83,0,0,0,0,0,0,0,0,0,0,0,N
13520,528,-42,-23,0,0,0,0,0,0,0,0,0,0,0,W
16590,324,61,17,1,1,0,0,0,0,0,0,300,300,0,W
10000,208,-62,-49,1,1,0,0,0,0,0,0,500,500,0,W
19140,545,-10,-12,0,0,0,0,0,0,0,0,0,0,0,W
34020,858,60,38,0,0,0,0,0,0,0,0,0,0,0,W
25400,810,19,31,0,0,0,0,0,0,0,0,0,0,0,W
19910,373,-24,-2,1,0,1,0,0,0,0,0,5000,5000,0,W
15770,549,-26,-12,0,0,0,0,0,0,0,0,0,0,0,W
19860,300,-24,-21,0,0,0,0,0,0,0,0,0,0,0,W
35130,859,65,38,0,0,0,0,0,0,0,0,0,0,0,W
26630,785,25,27,0,0,0,0,0,0,0,0,0,0,0,W
15280,521,63,74,0,0,0,0,0,0,0,0,0,0,0,N
10820,524,16,75,0,0,0,0,0,0,0,0,0,0,0,N
7170,278,-23,-7,0,0,0,0,0,0,0,0,0,0,0,N
14930,244,-46,-42,0,0,0,0,0,0,0,0,0,0,0,W
20670,376,-25,-10,0,0,0,0,0,0,0,0,0,0,0,W
17360,380,-37,-9,0,0,0,0,0,0,0,0,0,0,0,W
12840,350,157,40,0,0,0,0,0,0,0,0,0,0,0,W
28010,693,23,3,0,0,0,0,0,0,0,0,0,0,0,W
17620,557,91,151,1,1,0,0,0,0,0,0,300,300,0,N
12950,428,-38,-31,0,0,0,0,0,0,0,0,0,0,0,W
17320,586,-17,-6,0,0,0,0,0,0,0,0,0,0,0,W
28610,330,12,-15,2,1,1,0,0,0,0,0,6900,6000,0,W
16170,414,-37,6,0,0,0,0,0,0,0,0,0,0,0,W
15600,274,-39,-30,0,0,0,0,0,0,0,0,0,0,0,W
52360,1004,150,61,0,0,0,0,0,0,0,0,0,0,0,W
44960,1172,115,88,1,1,0,0,0,0,0,0,200,200,0,W
18580,753,-7,25,0,0,0,0,0,0,0,0,0,0,0,W
12240,452,33,104,0,0,0,0,0,0,0,0,0,0,0,N
16840,318,-28,-17,0,0,0,0,0,0,0,0,0,0,0,W
15820,382,-32,0,0,0,0,0,0,0,0,0,0,0,0,W
17690,284,-24,-26,1,1,0,0,0,0,0,0,300,300,0,W
15380,251,-34,-34,0,0,0,0,0,0,0,0,0,0,0,W
9540,339,3,53,0,0,0,0,0,0,0,0,0,0,0,N
18040,317,95,43,0,0,0,0,0,0,0,0,0,0,0,N
8100,300,-12,35,0,0,0,0,0,0,0,0,0,0,0,N
8690,262,-6,18,0,0,0,0,0,0,0,0,0,0,0,N
7120,227,-23,2,0,0,0,0,0,0,0,0,0,0,0,N
8380,234,-9,6,0,0,0,0,0,0,0,0,0,0,0,N
5280,232,-43,5,0,0,0,0,0,0,0,0,0,0,0,N
6260,268,-33,-11,0,0,0,0,0,0,0,0,0,0,0,N
6170,187,-33,-16,0,0,0,0,0,0,0,0,0,0,0,N
5510,157,-40,-29,0,0,0,0,0,0,0,0,0,0,0,N
5780,163,-36,-25,0,0,0,0,0,0,0,0,0,0,0,N
6390,138,-29,-36,0,0,0,0,0,0,0,0,0,0,0,N
7340,213,-19,-28,0,0,0,0,0,0,0,0,0,0,0,N
17730,134,97,-38,0,0,0,0,0,0,0,0,0,0,0,N
650,80,-82,-28,0,0,0,0,0,0,0,0,0,0,0,N
1400,58,-62,-47,0,0,0,0,0,0,0,0,0,0,0,N
2390,50,-73,-77,0,0,0,0,0,0,0,0,0,0,0,N
5760,65,-36,-70,0,0,0,0,0,0,0,0,0,0,0,N
1910,87,-48,-20,0,0,0,0,0,0,0,0,0,0,0,N
6220,76,-26,-65,0,0,0,0,0,0,0,0,0,0,0,N
2770,45,-67,-79,0,0,0,0,0,0,0,0,0,0,0,N
2940,65,-20,-40,0,0,0,0,0,0,0,0,0,0,0,N
2960,91,-19,-16,0,0,0,0,0,0,0,0,0,0,0,N
3990,231,66,98,0,0,0,0,0,0,0,0,0,0,0,N
2840,115,18,-1,0,0,0,0,0,0,0,0,0,0,0,N
5900,63,-30,-71,1,0,1,0,0,0,0,0,2000,2000,0,N
6980,37,-10,-81,1,1,0,0,0,0,0,0,300,300,0,N
3540,186,62,74,0,0,0,0,0,0,0,0,0,0,0,N
10360,131,76,-49,0,0,0,0,0,0,0,0,0,0,0,W
8820,243,50,-5,0,0,0,0,0,0,0,0,0,0,0,W
2880,92,-74,-67,1,0,1,0,0,0,0,0,2000,2000,0,W
15470,286,163,12,0,0,0,0,0,0,0,0,0,0,0,W
15120,166,-35,-58,1,0,1,0,0,0,0,0,3000,3000,0,W
14140,200,-39,-50,0,0,0,0,0,0,0,0,0,0,0,W
8180,136,-64,-66,0,0,0,0,0,0,0,0,0,0,0,W
16360,149,-28,-63,1,1,0,0,0,0,0,0,800,800,0,W
8450,121,-63,-70,0,0,0,0,0,0,0,0,0,0,0,W
7090,124,-69,-69,0,0,0,0,0,0,0,0,0,0,0,W
15160,180,-33,-55,1,1,0,0,0,0,0,0,500,500,0,W
22140,190,-2,-53,1,0,1,0,0,0,0,0,2000,2000,0,W
17710,191,-22,-52,0,0,0,0,0,0,0,0,0,0,0,W
16430,213,-27,-47,1,0,1,0,0,0,0,0,6000,6000,0,W
38820,647,259,137,0,0,0,0,0,0,0,0,0,0,0,W
27540,291,28,-24,0,0,0,0,0,0,0,0,0,0,0,W
21280,217,-1,-43,0,0,0,0,0,0,0,0,0,0,0,W
11570,166,-46,-56,0,0,0,0,0,0,0,0,0,0,0,W
12350,296,101,21,0,0,0,0,0,0,0,0,0,0,0,W
18850,215,-13,-43,0,0,0,0,0,0,0,0,0,0,0,W
14000,160,81,-20,0,0,0,0,0,0,0,0,0,0,0,N
12470,124,61,-38,0,0,0,0,0,0,0,0,0,0,0,N
7100,227,-37,-19,0,0,0,0,0,0,0,0,0,0,0,W
6020,129,-71,-64,0,0,0,0,0,0,0,0,0,0,0,W
17800,436,58,56,0,0,0,0,0,0,0,0,0,0,0,W
20500,717,82,157,0,0,0,0,0,0,0,0,0,0,0,W
23210,264,12,-27,1,1,0,0,0,0,0,0,900,900,0,W
14070,504,25,81,0,0,0,0,0,0,0,0,0,0,0,W
24100,197,16,-45,0,0,0,0,0,0,0,0,0,0,0,W
15380,418,37,50,0,0,0,0,0,0,0,0,0,0,0,W
33560,590,194,111,0,0,0,0,0,0,0,0,0,0,0,W
38560,741,237,166,1,0,1,0,0,0,0,0,7000,7000,0,W
11440,505,0,81,0,0,0,0,0,0,0,0,0,0,0,W
11720,178,-39,-47,1,1,0,0,0,0,0,0,700,700,0,W
12740,203,-33,-39,0,0,0,0,0,0,0,0,0,0,0,W
19820,527,73,89,0,0,0,0,0,0,0,0,0,0,0,W
12400,402,9,44,0,0,0,0,0,0,0,0,0,0,0,W
22900,332,20,-1,0,0,0,0,0,0,0,0,0,0,0,W
11320,472,-6,56,0,0,0,0,0,0,0,0,0,0,0,W
14770,241,-19,-24,0,0,0,0,0,0,0,0,0,0,0,W
18170,408,50,35,0,0,0,0,0,0,0,0,0,0,0,W
19300,509,60,69,0,0,0,0,0,0,0,0,0,0,0,W
16640,407,38,35,0,0,0,0,0,0,0,0,0,0,0,W
12370,346,2,15,0,0,0,0,0,0,0,0,0,0,0,W
20720,284,13,-11,0,0,0,0,0,0,0,0,0,0,0,W
12430,187,-32,-41,0,0,0,0,0,0,0,0,0,0,0,W
6360,274,-51,-16,0,0,0,0,0,0,0,0,0,0,0,W
7600,246,-42,-25,0,0,0,0,0,0,0,0,0,0,0,W
8690,251,-34,-23,0,0,0,0,0,0,0,0,0,0,0,W
10980,327,-16,0,0,0,0,0,0,0,0,0,0,0,0,W
16110,402,23,23,0,0,0,0,0,0,0,0,0,0,0,W
38880,689,197,110,1,0,1,0,0,0,0,0,2000,2000,0,W
36230,822,177,151,1,0,1,0,0,0,0,0,8000,8000,0,W
23800,540,82,65,0,0,0,0,0,0,0,0,0,0,0,W
17590,500,36,53,0,0,0,0,0,0,0,0,0,0,0,W
19810,209,21,-22,0,0,0,0,0,0,0,0,0,0,0,W
12800,213,-22,-20,0,0,0,0,0,0,0,0,0,0,0,W
26350,569,104,75,0,0,0,0,0,0,0,0,0,0,0,W
25850,595,100,83,0,0,0,0,0,0,0,0,0,0,0,W
24840,609,92,87,0,0,0,0,0,0,0,0,0,0,0,W
19340,218,18,-19,1,0,1,0,0,0,0,0,3000,3000,0,W
29060,660,125,103,1,1,0,0,0,0,0,0,300,300,0,W
39970,831,196,147,0,0,0,0,0,0,0,0,0,0,0,W
28920,659,114,96,0,0,0,0,0,0,0,0,0,0,0,W
21860,283,39,14,1,0,1,0,0,0,0,0,4000,4000,0,W
15180,196,-3,-21,0,0,0,0,0,0,0,0,0,0,0,W
10150,326,-25,-3,0,0,0,0,0,0,0,0,0,0,0,W
8260,343,-39,2,0,0,0,0,0,0,0,0,0,0,0,W
27670,305,283,53,0,0,0,0,0,0,0,0,0,0,0,W
32730,1209,353,506,0,0,0,0,0,0,0,0,0,0,0,W
11090,639,54,249,0,0,0,0,0,0,0,0,0,0,0,W
15740,278,8,-24,1,0,1,0,0,0,0,0,3000,3000,0,W
10730,233,-26,-36,0,0,0,0,0,0,0,0,0,0,0,W
26740,583,83,60,2,2,0,0,0,0,0,0,1400,800,0,W
26960,514,85,41,0,0,0,0,0,0,0,0,0,0,0,W
16540,213,2,-11,0,0,0,0,0,0,0,0,0,0,0,W
13550,358,-7,-2,0,0,0,0,0,0,0,0,0,0,0,W
23820,525,63,44,0,0,0,0,0,0,0,0,0,0,0,W
21000,483,40,28,1,1,0,0,0,0,0,0,200,200,0,W
31340,726,109,92,2,1,1,0,0,0,0,0,9500,9000,0,W
22830,608,53,61,0,0,0,0,0,0,0,0,0,0,0,W
25080,244,62,12,2,1,1,0,0,0,0,0,9500,9000,0,W
12980,436,-13,16,0,0,0,0,0,0,0,0,0,0,0,W
10270,306,-31,-19,0,0,0,0,0,0,0,0,0,0,0,W
20910,546,179,233,0,0,0,0,0,0,0,0,0,0,0,W
9410,383,-37,2,0,0,0,0,0,0,0,0,0,0,0,W
41740,966,164,143,0,0,0,0,0,0,0,0,0,0,0,W
22710,481,191,166,0,0,0,0,0,0,0,0,0,0,0,W
15710,308,101,70,0,0,0,0,0,0,0,0,0,0,0,W
15030,484,-5,22,0,0,0,0,0,0,0,0,0,0,0,W
26860,458,244,153,0,0,0,0,0,0,0,0,0,0,0,W
11630,481,-27,21,0,0,0,0,0,0,0,0,0,0,0,W
24690,565,56,42,0,0,0,0,0,0,0,0,0,0,0,W
14570,326,-8,-18,0,0,0,0,0,0,0,0,0,0,0,W
10210,394,169,251,0,0,0,0,0,0,0,0,0,0,0,N
8070,404,270,278,0,0,0,0,0,0,0,0,0,0,0,N
15930,171,-2,-21,0,0,0,0,0,0,0,0,0,0,0,W
33620,762,97,77,1,1,0,0,0,0,0,0,700,700,0,W
32960,982,93,128,0,0,0,0,0,0,0,0,0,0,0,W
22640,691,32,60,2,2,0,0,0,0,0,0,400,300,0,W
31800,769,295,313,0,0,0,0,0,0,0,0,0,0,1,W
16940,455,-1,6,1,0,0,1,0,0,0,0,30000,30000,0,W
13880,507,-22,11,0,0,0,0,0,0,0,0,0,0,0,W
18340,534,3,17,0,0,0,0,0,0,0,0,0,0,0,W
19420,591,9,29,0,0,0,0,0,0,0,0,0,0,0,W
21300,710,19,55,1,0,1,0,0,0,0,0,2000,2000,0,W
23490,748,32,63,0,0,0,0,0,0,0,0,0,0,0,W
17970,518,1,13,0,0,0,0,0,0,0,0,0,0,0,W
17310,485,-3,6,0,0,0,0,0,0,0,0,0,0,0,W
17730,568,-1,24,0,0,0,0,0,0,0,0,0,0,0,W
25180,592,39,24,0,0,0,0,0,0,0,0,0,0,0,W
32240,702,77,47,0,0,0,0,0,0,0,0,0,0,0,W
21770,292,35,28,0,0,0,0,0,0,0,0,0,0,0,W
19680,288,121,37,0,0,0,0,0,0,0,0,0,0,1,W
22320,337,39,48,1,0,0,1,0,0,0,0,10000,10000,0,W
15060,618,-17,29,0,0,0,0,0,0,0,0,0,0,0,W
23020,669,27,40,0,0,0,0,0,0,0,0,0,0,0,W
18850,587,4,23,0,0,0,0,0,0,0,0,0,0,0,W
9090,511,-51,4,0,0,0,0,0,0,0,0,0,0,0,W
10690,367,182,227,0,0,0,0,0,0,0,0,0,0,0,N
11040,316,191,181,0,0,0,0,0,0,0,0,0,0,0,N
19430,453,5,-8,1,1,0,0,0,0,0,0,600,600,0,W
21300,257,33,10,0,0,0,0,0,0,0,0,0,0,0,W
13200,199,-18,-15,0,0,0,0,0,0,0,0,0,0,0,W
13770,254,-14,9,0,0,0,0,0,0,0,0,0,0,0,W
33400,749,81,52,0,0,0,0,0,0,0,0,0,0,0,W
46080,942,146,87,0,0,0,0,0,0,0,0,0,0,0,W
27940,334,74,39,0,0,0,0,0,0,0,0,0,0,0,W
17600,543,-6,8,0,0,0,0,0,0,0,0,0,0,0,W
17050,476,-9,-5,0,0,0,0,0,0,0,0,0,0,0,W
10220,434,-45,-14,0,0,0,0,0,0,0,0,0,0,0,W
14830,492,-21,-2,0,0,0,0,0,0,0,0,0,0,0,W
23560,546,26,9,0,0,0,0,0,0,0,0,0,0,0,W
34110,408,112,70,3,2,1,0,0,0,0,0,5300,4000,0,W
26120,341,62,39,1,1,0,0,0,0,0,0,400,400,0,W
11160,543,-41,7,0,0,0,0,0,0,0,0,0,0,0,W
11830,201,-27,-18,0,0,0,0,0,0,0,0,0,0,0,W
12150,361,-36,-29,0,0,0,0,0,0,0,0,0,0,0,W
12180,351,-24,44,0,0,0,0,0,0,0,0,0,0,0,W
14980,267,-7,9,0,0,0,0,0,0,0,0,0,0,0,W
44150,951,134,88,0,0,0,0,0,0,0,0,0,0,0,W
32670,476,103,95,1,1,0,0,0,0,0,0,800,800,0,W
17470,643,-9,23,1,1,0,0,0,0,0,0,300,300,0,W
12840,471,37,51,1,1,0,0,0,0,0,0,200,200,0,N
12260,413,31,32,1,1,0,0,0,0,0,0,200,200,0,N
6010,329,-36,5,0,0,0,0,0,0,0,0,0,0,0,N
9450,349,1,12,0,0,0,0,0,0,0,0,0,0,0,N
10890,283,16,-9,0,0,0,0,0,0,0,0,0,0,0,N
7780,291,-17,-7,0,0,0,0,0,0,0,0,0,0,0,N
9430,123,22,-38,1,1,0,0,0,0,0,0,400,400,0,N
9220,277,-2,-11,0,0,0,0,0,0,0,0,0,0,0,N
5590,261,-40,-16,1,1,0,0,0,0,0,0,300,300,0,N
5030,125,-28,-29,0,0,0,0,0,0,0,0,0,0,0,N
7330,102,5,-42,0,0,0,0,0,0,0,0,0,0,0,N
5480,223,-21,27,0,0,0,0,0,0,0,0,0,0,0,N
10970,342,17,9,1,1,0,0,0,0,0,0,500,500,0,N
3320,98,-52,-44,0,0,0,0,0,0,0,0,0,0,0,N
2910,80,-58,-54,0,0,0,0,0,0,0,0,0,0,0,N
8510,104,22,-38,0,0,0,0,0,0,0,0,0,0,0,N
7410,133,6,-20,0,0,0,0,0,0,0,0,0,0,0,N
6470,98,-7,-41,0,0,0,0,0,0,0,0,0,0,0,N
5840,102,-17,-39,0,0,0,0,0,0,0,0,0,0,0,N
6980,85,0,-49,0,0,0,0,0,0,0,0,0,0,0,N
4810,142,-49,-56,0,0,0,0,0,0,0,0,0,0,0,N
8540,82,22,-51,2,1,1,0,0,0,0,0,2600,2000,0,N
3580,84,-49,-50,0,0,0,0,0,0,0,0,0,0,0,N
6450,163,-30,-48,0,0,0,0,0,0,0,0,0,0,0,N
2000,130,-78,-58,0,0,0,0,0,0,0,0,0,0,0,N
4120,67,-40,-59,0,0,0,0,0,0,0,0,0,0,0,N
3560,83,-79,-67,0,0,0,0,0,0,0,0,0,0,0,W
6340,102,-62,-60,0,0,0,0,0,0,0,0,0,0,0,W
7680,253,-59,-60,0,0,0,0,0,0,0,0,0,0,0,W
7920,178,-53,-30,0,0,0,0,0,0,0,0,0,0,0,W
8720,175,-48,-31,0,0,0,0,0,0,0,0,0,0,0,W
10920,136,58,-16,1,1,0,0,0,0,0,0,200,200,0,N
9870,363,8,16,1,0,1,0,0,0,0,0,8000,8000,0,N
6690,163,-3,0,0,0,0,0,0,0,0,0,0,0,0,N
5820,308,-37,-1,0,0,0,0,0,0,0,0,0,0,0,N
12520,321,37,3,0,0,0,0,0,0,0,0,0,0,0,N
8820,280,-4,-10,0,0,0,0,0,0,0,0,0,0,0,N
10540,321,15,3,0,0,0,0,0,0,0,0,0,0,0,N
16010,446,75,43,0,0,0,0,0,0,0,0,0,0,0,N
17610,228,5,-13,0,0,0,0,0,0,0,0,0,0,0,W
13930,423,-26,-32,0,0,0,0,0,0,0,0,0,0,0,W
15290,436,75,47,0,0,0,0,0,0,0,0,0,0,0,N
14190,384,62,30,0,0,0,0,0,0,0,0,0,0,0,N
11730,336,34,13,0,0,0,0,0,0,0,0,0,0,0,N
9670,277,-48,-56,0,0,0,0,0,0,0,0,0,0,0,W
14180,348,-24,-44,0,0,0,0,0,0,0,0,0,0,0,W
48240,565,187,116,0,0,0,0,0,0,0,0,0,0,0,W
5680,210,-66,-20,0,0,0,0,0,0,0,0,0,0,0,W
9590,222,-49,-64,1,1,0,0,0,0,0,0,300,300,0,W
5930,120,-65,-54,0,0,0,0,0,0,0,0,0,0,0,W
4170,224,-78,-64,0,0,0,0,0,0,0,0,0,0,0,W
30740,318,83,22,1,1,0,0,0,0,0,0,900,900,0,W
29990,354,79,35,1,1,0,0,0,0,0,0,400,400,0,W
16330,449,-13,-28,0,0,0,0,0,0,0,0,0,0,0,W
17000,336,1,28,0,0,0,0,0,0,0,0,0,0,0,W
9840,421,-43,-28,0,0,0,0,0,0,0,0,0,0,0,W
17050,404,-2,-30,1,1,0,0,0,0,0,0,700,700,0,W
26220,707,51,22,0,0,0,0,0,0,0,0,0,0,0,W
26800,657,54,13,0,0,0,0,0,0,0,0,0,0,0,W
31690,656,82,13,0,0,0,0,0,0,0,0,0,0,0,W
30110,868,73,49,1,0,1,0,0,0,0,0,4000,4000,0,W
13710,613,-21,6,0,0,0,0,0,0,0,0,0,0,0,W
15300,242,-2,-4,1,1,0,0,0,0,0,0,400,400,0,W
15300,293,-2,15,0,0,0,0,0,0,0,0,0,0,0,W
10100,295,-35,16,0,0,0,0,0,0,0,0,0,0,0,W
10670,223,47,38,0,0,0,0,0,0,0,0,0,0,0,N
9920,221,37,36,0,0,0,0,0,0,0,0,0,0,0,N
5280,294,-40,-1,0,0,0,0,0,0,0,0,0,0,0,N
11800,185,63,14,0,0,0,0,0,0,0,0,0,0,0,N
22200,685,153,130,1,0,1,0,0,0,0,0,3000,3000,0,N
19560,659,123,121,1,1,0,0,0,0,0,0,700,700,0,N
17670,538,4,-3,0,0,0,0,0,0,0,0,0,0,1,W
16290,463,-4,-17,1,0,0,1,0,0,0,0,20000,20000,0,W
10160,437,-40,-21,0,0,0,0,0,0,0,0,0,0,0,W
10050,342,-41,-39,0,0,0,0,0,0,0,0,0,0,0,W
8210,351,-52,-37,0,0,0,0,0,0,0,0,0,0,0,W
8880,309,-48,-44,0,0,0,0,0,0,0,0,0,0,0,W
29730,472,283,120,0,0,0,0,0,0,0,0,0,0,0,W
13540,437,-20,-21,0,0,0,0,0,0,0,0,0,0,0,W
20860,470,180,131,0,0,0,0,0,0,0,0,0,0,1,W
13960,293,-12,12,1,0,0,1,0,0,0,0,30000,30000,0,W
24880,527,85,37,0,0,0,0,0,0,0,0,0,0,0,W
33640,699,150,81,0,0,0,0,0,0,0,0,0,0,0,W
29790,695,121,80,0,0,0,0,0,0,0,0,0,0,0,W
29500,794,119,106,0,0,0,0,0,0,0,0,0,0,1,W
26780,1003,99,160,1,0,0,1,0,0,0,0,60000,60000,0,W
19370,715,44,85,0,0,0,0,0,0,0,0,0,0,0,W
22910,629,72,62,0,0,0,0,0,0,0,0,0,0,0,W
16240,673,22,74,0,0,0,0,0,0,0,0,0,0,0,W
27960,740,110,91,0,0,0,0,0,0,0,0,0,0,0,W
39760,783,198,102,1,1,0,0,0,0,0,0,900,900,0,W
22460,732,69,89,1,1,0,0,0,0,0,0,400,400,0,W
11320,514,-15,33,0,0,0,0,0,0,0,0,0,0,0,W
16320,454,23,17,0,0,0,0,0,0,0,0,0,0,0,W
23490,595,76,54,1,0,1,0,0,0,0,0,1000,1000,0,W
13260,563,-8,36,0,0,0,0,0,0,0,0,0,0,0,W
14300,431,0,4,2,0,2,0,0,0,0,0,8000,6000,0,W
12160,364,-15,-12,0,0,0,0,0,0,0,0,0,0,0,W
12030,308,-16,-26,0,0,0,0,0,0,0,0,0,0,0,W
17050,367,19,-12,0,0,0,0,0,0,0,0,0,0,0,W
62880,826,338,99,1,1,0,0,0,0,0,0,700,700,0,W
45070,1016,214,145,0,0,0,0,0,0,0,0,0,0,0,W
27960,804,95,94,0,0,0,0,0,0,0,0,0,0,0,W
25930,631,70,43,0,0,0,0,0,0,0,0,0,0,0,W
41230,487,152,70,1,1,0,0,0,0,0,0,400,400,0,W
33430,518,105,80,0,0,0,0,0,0,0,0,0,0,0,W
42220,515,159,79,0,0,0,0,0,0,0,0,0,0,1,W
37590,1115,146,153,1,0,0,1,0,0,0,0,40000,40000,0,W
22450,568,47,29,0,0,0,0,0,0,0,0,0,0,0,W
23790,589,56,34,0,0,0,0,0,0,0,0,0,0,0,W
43780,529,168,84,1,0,1,0,0,0,0,0,1000,1000,0,W
44010,961,167,109,1,1,0,0,0,0,0,0,500,500,0,W
32500,873,97,90,1,1,0,0,0,0,0,0,300,300,0,W
54860,989,233,115,0,0,0,0,0,0,0,0,0,0,0,W
60140,800,267,181,2,0,2,0,0,0,0,0,3000,2000,0,W
45520,1214,177,164,0,0,0,0,0,0,0,0,0,0,0,W
72090,1139,338,147,0,0,0,0,0,0,0,0,0,0,0,W
61310,931,274,227,1,0,1,0,0,0,0,0,3000,3000,0,W
65800,1634,300,255,0,0,0,0,0,0,0,0,0,0,0,W
40130,1324,120,162,2,2,0,0,0,0,0,0,1100,600,0,W
30840,1022,235,235,0,0,0,0,0,0,0,0,0,0,0,N
22820,833,25,65,0,0,0,0,0,0,0,0,0,0,0,W
23750,442,32,44,1,1,0,0,0,0,0,0,600,600,0,W
23260,746,27,48,0,0,0,0,0,0,0,0,0,0,0,W
50860,982,178,94,0,0,0,0,0,0,0,0,0,0,0,W
75890,1742,315,245,1,0,1,0,0,0,0,0,1000,1000,0,W
48130,1330,163,163,0,0,0,0,0,0,0,0,0,0,0,W
24490,1079,10,82,0,0,0,0,0,0,0,0,0,0,0,W
32180,934,44,57,1,1,0,0,0,0,0,0,400,400,0,W
40560,1130,82,90,2,2,0,0,0,0,0,0,1200,700,0,W
50130,1613,125,172,2,2,0,0,0,0,0,0,1100,600,0,W
58100,1267,161,113,1,1,0,0,0,0,0,0,300,300,0,W
30610,1260,37,112,1,1,0,0,0,0,0,0,300,300,0,W
61620,1211,176,104,0,0,0,0,0,0,0,0,0,0,1,W
90960,2039,308,243,2,0,1,1,0,0,0,0,32000,30000,0,W
91210,2362,267,255,0,0,0,0,0,0,0,0,0,0,0,W
66780,2022,169,204,0,0,0,0,0,0,0,0,0,0,0,W
46640,1439,88,116,0,0,0,0,0,0,0,0,0,0,1,W
53730,1444,116,117,1,0,0,1,0,0,0,0,80000,80000,0,W
56690,800,158,115,1,0,1,0,0,0,0,0,1000,1000,0,W
45680,1276,84,92,1,1,0,0,0,0,0,0,500,500,0,W
63390,1039,188,179,1,0,1,0,0,0,0,0,7000,7000,0,W
42350,1625,70,144,0,0,0,0,0,0,0,0,0,0,0,W
32410,1205,252,295,0,0,0,0,0,0,0,0,0,0,0,N
21540,862,134,182,2,1,1,0,0,0,0,0,4200,4000,0,N
24510,845,-16,9,0,0,0,0,0,0,0,0,0,0,0,W
47370,1333,62,71,0,0,0,0,0,0,0,0,0,0,0,W
30730,890,5,14,0,0,0,0,0,0,0,0,0,0,0,W
22550,859,-23,10,1,1,0,0,0,0,0,0,300,300,0,W
19790,825,-32,6,1,1,0,0,0,0,0,0,400,400,0,W
17960,780,-38,0,0,0,0,0,0,0,0,0,0,0,0,W
20160,688,-40,-25,0,0,0,0,0,0,0,0,0,0,0,W
9730,488,-71,-47,0,0,0,0,0,0,0,0,0,0,0,W
21060,588,-37,-36,0,0,0,0,0,0,0,0,0,0,1,W
74960,1471,124,60,1,0,0,1,0,0,0,0,10000,10000,0,W
45650,664,55,34,0,0,0,0,0,0,0,0,0,0,0,W
31160,1133,-7,23,1,0,1,0,0,0,0,0,5000,5000,0,W
31240,836,-7,-9,1,0,1,0,0,0,0,0,2000,2000,0,W
28930,948,-13,3,0,0,0,0,0,0,0,0,0,0,0,W
25390,861,176,182,0,0,0,0,0,0,0,0,0,0,0,N
16500,321,115,96,0,0,0,0,0,0,0,0,0,0,0,N
18180,609,-47,-36,0,0,0,0,0,0,0,0,0,0,0,W
23600,704,-31,-26,0,0,0,0,0,0,0,0,0,0,0,W
21430,776,-37,-19,0,0,0,0,0,0,0,0,0,0,0,W
69390,1107,104,16,2,1,1,0,0,0,0,0,3700,3000,0,W
48330,1389,42,45,0,0,0,0,0,0,0,0,0,0,0,W
63800,2116,88,121,0,0,0,0,0,0,0,0,0,0,0,W
29720,482,287,195,0,0,0,0,0,0,0,0,0,0,0,N
19500,678,112,122,0,0,0,0,0,0,0,0,0,0,0,N
21780,944,136,209,0,0,0,0,0,0,0,0,0,0,0,N
17390,720,89,136,0,0,0,0,0,0,0,0,0,0,0,N
